2	2
2	2
2	0
2	2
2	2
2	2
2	1
2	2
5	5
5	5
5	4
5	3
5	5
5	5
5	5
5	5
10	8
10	6
10	9
10	5
10	10
10	8
10	10
10	5
20	12
20	15
20	12
20	8
20	17
20	15
20	14
20	11
40	27
40	23
40	29
40	8
40	17
40	26
40	21
40	22
16	9
130	34
130	16
15	11
130	37
12	10
130	38
11	10
114	46
130	42
11	11
130	32
17	9
65	24
90	25
90	21
110	22
130	44
12	9
11	6
11	8
106	25
11	7
108	34
110	32
12	9
12	8
108	29
12	11
